Название компании,Название сделки,Телефон,Email,Сайт
"Веранда Лофт ""Комнаты"" аренда под мероприятия","Веранда Лофт ""Комнаты"" аренда под мероприятия",79585410041,,https://www.loft2rent.ru/loft/97591
Веранда на ВДНХ,Веранда на ВДНХ,79164400130,,https://www.loft2rent.ru/loft/101001
Веранда на крыше винного бара Do,Веранда на крыше винного бара Do,79819869826,,https://www.loft2rent.ru/loft/141917
Версаль. Элегантный лофт с караоке и атмосферой роскоши.,Версаль. Элегантный лофт с караоке и атмосферой роскоши.,74951914157,,https://www.loft2rent.ru/loft/142644
Вершина стиля в Москва сити лофт на 83 этаже,Вершина стиля в Москва сити лофт на 83 этаже,79111023333,,https://www.loft2rent.ru/loft/107530
"Видеостудия ""Послушай Сюда!""Темный и Светлый залы","Видеостудия ""Послушай Сюда!""Темный и Светлый залы",79266055515,,https://www.loft2rent.ru/loft/177563/177565
Вилла дель Венто/Villa del Vento,Вилла дель Венто/Villa del Vento,79522143418,,https://www.loft2rent.ru/loft/94920
Винил,Винил,78126067020,,https://www.loft2rent.ru/loft/169051
Винил лофт с верандой рядом с метро,Винил лофт с верандой рядом с метро,79773592477,,https://www.loft2rent.ru/loft/vinyl
Винный погреб LA Grande CaveВинный погреб La Grande Cave,Винный погреб LA Grande CaveВинный погреб La Grande Cave,79859223191,,https://www.loft2rent.ru/loft/186082/186084
Винтажный лофт-зал,Винтажный лофт-зал,79019317663,,https://www.reveltime.ru/venue/6478762?eventtype=vecherinka
Виола - большой камерный лофт с панорамными окнами в парке Сокольники,Виола - большой камерный лофт с панорамными окнами в парке Сокольники,79311118102,,https://www.loft2rent.ru/loft/42016
Виола Восточная - светлый лофт до 40 человек в Сокольниках,Виола Восточная - светлый лофт до 40 человек в Сокольниках,79311118102,,https://www.loft2rent.ru/loft/42016
Виола Западная - небольшой лофт с мангалом в парке,Виола Западная - небольшой лофт с мангалом в парке,79311118102,,https://www.loft2rent.ru/loft/42016
ВИП комната с ps до 10 гостей,ВИП комната с ps до 10 гостей,79773332218,,https://www.loft2rent.ru/loft/62564
"Вип-зал в УСЗ ""Дружба"" в Лужниках","Вип-зал в УСЗ ""Дружба"" в Лужниках",74959092663,,https://www.loft2rent.ru/loft/164090
Вип-зал №4 на Новослободской,Вип-зал №4 на Новослободской,74991163697,,https://www.loft2rent.ru/loft/103317
Вип-ложа Лужники,Вип-ложа Лужники,74959092663,,https://www.loft2rent.ru/loft/164090
ВИП-ЛОФТ С МЯГКОЙ МЕБЕЛЬЮ ОТ 7200Р,ВИП-ЛОФТ С МЯГКОЙ МЕБЕЛЬЮ ОТ 7200Р,79120829050,,https://www.loft2rent.ru/loft/83754
Вкус & ЦветЗал Космос,Вкус & ЦветЗал Космос,74952781124,,https://www.loft2rent.ru/loft/69354/69358
"Водно-спортивная база ""ГАЛС""Большой шатер Антлантик","Водно-спортивная база ""ГАЛС""Большой шатер Антлантик",79588085751,,https://www.loft2rent.ru/loft/177580/177603
"Водно-спортивная база ""ГАЛС""Верхний шатер IBIZA","Водно-спортивная база ""ГАЛС""Верхний шатер IBIZA",79588085751,,https://www.loft2rent.ru/loft/177580/177600
"Водно-спортивная база ""ГАЛС""Шатер у воды MONACO","Водно-спортивная база ""ГАЛС""Шатер у воды MONACO",79588085751,,https://www.loft2rent.ru/loft/177580/177602
Воздушный лофт для девичников и гендер-пати (лофт Классик),Воздушный лофт для девичников и гендер-пати (лофт Классик),79398880008,,https://www.loft2rent.ru/loft/1564
Волна (Циклорама),Волна (Циклорама),79150127722,,https://www.loft2rent.ru/loft/116807
Вольт,Вольт,78122133202,,https://twitter.com/sevcableport
Вольта,Вольта,79689739030,,https://www.loft2rent.ru/loft/2518
Вольта,Вольта,79935905884,,https://www.loft2rent.ru/loft/92780
Воробьевы Холл,Воробьевы Холл,74951616747,,https://www.loft2rent.ru/loft/150971/150983
Восточный экспресс 1 и 2,Восточный экспресс 1 и 2,74956605353,,https://www.loft2rent.ru/loft/200502
"Врубель - Купольное пространство в парке ""Сокольники""","Врубель - Купольное пространство в парке ""Сокольники""",74950327390,,https://www.loft2rent.ru/loft/5581
ВТБ,ВТБ,74957397799,,https://vtb.ru
ВУД (WOOD),ВУД (WOOD),79258582494,,https://www.loft2rent.ru/loft/138720
Высота 5642,Высота 5642,74956249321,,http://vysota5642.moscow/
Высота 57 Lounge,Высота 57 Lounge,79851305757,,https://www.loft2rent.ru/loft/203654/203656
ВЫСОТА ЛОФТ,ВЫСОТА ЛОФТ,79233388212,,https://www.loft2rent.ru/loft/126318
Выставка. Просторный лофт в светлых тонах,Выставка. Просторный лофт в светлых тонах,79813347290,,https://www.reveltime.ru/venue/8219292?eventtype=vecherinka
ВЭБ.РФ,ВЭБ.РФ,74956046363,info@veb.ru,https://www.veb.ru
Гавайи,Гавайи,74954780638,,https://www.loft2rent.ru/loft/109926
Гавайи Лофт - двухэтажный большой лофт на Бауманской,Гавайи Лофт - двухэтажный большой лофт на Бауманской,79311118102,,https://www.loft2rent.ru/loft/42016
ГАЗ Группа,ГАЗ Группа,78007000747,pr@info.st.tech,https://azgaz.ru
Газпром-Медиа Продакшн,Газпром-Медиа Продакшн,78126096959,7days@7days.ru,https://www.gazprom-media.com
Газпром-Медиа Холдинг,Газпром-Медиа Холдинг,78126096959,7days@7days.ru,https://www.gazprom-media.com
Газпромбанк,Газпромбанк,74957191900,mailbox@gazprombank.ru,https://www.gazprombank.ru
Газпромбанк Инвестиции,Газпромбанк Инвестиции,74957191900,mailbox@gazprombank.ru,https://gazprombank.ru
"Галерея ""Колокольников,17""","Галерея ""Колокольников,17""",79647635989,,https://www.loft2rent.ru/loft/102466/102470
Галерея дизайна,Галерея дизайна,79266507747,,https://www.loft2rent.ru/loft/119138/119149
галерея Другое Дело,галерея Другое Дело,79262312885,,https://www.loft2rent.ru/loft/75602/75660
Галерея Лофт,Галерея Лофт,79268244318,,https://www.loft2rent.ru/loft/179457
Галерея М - антикафе,Галерея М - антикафе,79636936248,,https://www.loft2rent.ru/loft/191451
Галерея Ретро Лофт! Новое пространство / Мid-Cеntury / Bаuhаus / Vinyl,Галерея Ретро Лофт! Новое пространство / Мid-Cеntury / Bаuhаus / Vinyl,79166784019,,https://www.loft2rent.ru/loft/204507
Галерея. Стильный светлый лофт в голубых тонах,Галерея. Стильный светлый лофт в голубых тонах,79386989873,,https://www.reveltime.ru/venue/6829095?eventtype=vecherinka
Гарри Поттер. Лофт в классическом стиле с выходом на крышу,Гарри Поттер. Лофт в классическом стиле с выходом на крышу,79584974215,,https://www.reveltime.ru/venue/4505269?eventtype=vecherinka
Гастробар Open People,Гастробар Open People,78123807838,,https://www.loft2rent.ru/loft/136559/136561
Гастрономическая улица strEATБалкон у сцены,Гастрономическая улица strEATБалкон у сцены,79852286633,,https://www.loft2rent.ru/loft/84302/84616
Гастрономическая улица strEATБольшой балкон,Гастрономическая улица strEATБольшой балкон,79852286633,,https://www.loft2rent.ru/loft/84302/84604
Гастрономическая улица strEATМалый балкон,Гастрономическая улица strEATМалый балкон,79852286633,,https://www.loft2rent.ru/loft/84302/84613
"Гастротеатр ""Красная мельница""Гастротеатр ""Красная мельница""","Гастротеатр ""Красная мельница""Гастротеатр ""Красная мельница""",79139583777,,https://www.loft2rent.ru/loft/168858/168901
Гвидон,Гвидон,74952580888,,https://gvidon.wrf.su/
Гейминг Лофт,Гейминг Лофт,79584974160,,https://netarena.ru/loft
